target_month,nowcast_date,cpi_mom_nowcast,cpi_mom_actual_clevelandfed
2019-08,2019-09-03,0.0773710674975021,
2019-08,2019-09-04,0.0773710674975021,
2019-08,2019-09-05,0.0773710674975021,
2019-08,2019-09-06,0.0773710674975021,
2019-08,2019-09-09,0.0773710674975021,
2019-09,2019-09-03,0.0657130796797963,
2019-09,2019-09-04,0.063894408033243,
2019-09,2019-09-05,0.063894408033243,
2019-09,2019-09-06,0.063894408033243,
2019-09,2019-09-09,0.063894408033243,
2019-09,2019-09-10,0.0553086901583588,
2019-09,2019-09-11,0.0553086901583588,
2019-09,2019-09-12,0.0536511801870865,
2019-09,2019-09-13,0.0536511801870865,
2019-09,2019-09-16,0.051631171500192,
2019-09,2019-09-17,0.051631171500192,
2019-09,2019-09-18,0.051631171500192,
2019-09,2019-09-19,0.051631171500192,
2019-09,2019-09-20,0.051631171500192,
2019-09,2019-09-23,0.0846246467194628,
2019-09,2019-09-24,0.0846246467194628,
2019-09,2019-09-25,0.0846246467194628,
2019-09,2019-09-26,0.0846246467194628,
2019-09,2019-09-27,0.0846246467194628,
2019-09,2019-09-30,0.103343393884681,
2019-09,2019-10-01,0.103343393884681,
2019-09,2019-10-02,0.103343393884681,
2019-09,2019-10-03,0.103343393884681,
2019-09,2019-10-04,0.103343393884681,
2019-09,2019-10-07,0.103343393884681,
2019-10,2019-10-01,0.162133243208795,
2019-10,2019-10-02,0.151286753594059,
2019-10,2019-10-03,0.130307359207661,
2019-10,2019-10-04,0.125026831368908,
2019-10,2019-10-07,0.126525359539365,
2019-10,2019-10-08,0.337879195697225,
2019-10,2019-10-09,0.337879195697225,
2019-10,2019-10-10,0.34779197513813,
2019-10,2019-10-11,0.34779197513813,
2019-10,2019-10-15,0.336822867935537,
2019-10,2019-10-16,0.336822867935537,
2019-10,2019-10-17,0.336822867935537,
2019-10,2019-10-18,0.336822867935537,
2019-10,2019-10-21,0.337066625873372,
2019-10,2019-10-22,0.337066625873372,
2019-10,2019-10-23,0.337066625873372,
2019-10,2019-10-24,0.337066625873372,
2019-10,2019-10-25,0.337066625873372,
2019-10,2019-10-28,0.321466117851907,
2019-10,2019-10-29,0.321466117851907,
2019-10,2019-10-30,0.321466117851907,
2019-10,2019-10-31,0.321466117851907,
2019-10,2019-11-01,0.321466117851907,
2019-10,2019-11-04,0.321466117851907,
2019-10,2019-11-05,0.321466117851907,
2019-10,2019-11-06,0.321466117851907,
2019-10,2019-11-07,0.321466117851907,
2019-11,2019-11-01,0.2115886886852,
2019-11,2019-11-04,0.276110853797353,
2019-11,2019-11-05,0.241166289004659,
2019-11,2019-11-06,0.241166289004659,
2019-11,2019-11-07,0.241166289004659,
2019-11,2019-11-08,0.241166289004659,
2019-11,2019-11-12,0.241166289004659,
2019-11,2019-11-13,0.251566659835894,
2019-11,2019-11-14,0.251566659835894,
2019-11,2019-11-15,0.251566659835894,
2019-11,2019-11-18,0.242567767801481,
2019-11,2019-11-19,0.242567767801481,
2019-11,2019-11-20,0.242567767801481,
2019-11,2019-11-21,0.242567767801481,
2019-11,2019-11-22,0.242567767801481,
2019-11,2019-11-25,0.232231202626817,
2019-11,2019-11-26,0.232231202626817,
2019-11,2019-11-27,0.232231202626817,
2019-11,2019-11-29,0.232231202626817,
2019-11,2019-12-02,0.232231202626817,
2019-11,2019-12-03,0.232231202626817,
2019-11,2019-12-04,0.232231202626817,
2019-11,2019-12-05,0.232231202626817,
2019-11,2019-12-06,0.232231202626817,
2019-12,2019-12-02,0.243200680556158,
2019-12,2019-12-03,0.276841056758824,
2019-12,2019-12-04,0.276841056758824,
2019-12,2019-12-05,0.276841056758824,
2019-12,2019-12-06,0.276841056758824,
2019-12,2019-12-09,0.276841056758824,
2019-12,2019-12-10,0.265771499125217,
2019-12,2019-12-11,0.26765807779127,
2019-12,2019-12-12,0.26765807779127,
2019-12,2019-12-13,0.26765807779127,
2019-12,2019-12-16,0.25167494464407,
2019-12,2019-12-17,0.25167494464407,
2019-12,2019-12-18,0.25167494464407,
2019-12,2019-12-19,0.25167494464407,
2019-12,2019-12-20,0.25167494464407,
2019-12,2019-12-23,0.241470328865473,
2019-12,2019-12-24,0.241470328865473,
2019-12,2019-12-26,0.241470328865473,
2019-12,2019-12-27,0.246265268809632,
2019-12,2019-12-30,0.246265268809632,
2019-12,2019-12-31,0.246265268809632,
2019-12,2020-01-02,0.246265268809632,
2019-12,2020-01-03,0.246265268809632,
2019-12,2020-01-06,0.246265268809632,
2019-12,2020-01-07,0.246265268809632,
2019-12,2020-01-08,0.246265268809632,
2019-12,2020-01-09,0.246265268809632,
2020-01,2020-01-02,0.25242843864702,
2020-01,2020-01-03,0.253924573062445,
2020-01,2020-01-06,0.278565798539121,
2020-01,2020-01-07,0.216268742379749,
2020-01,2020-01-08,0.216268742379749,
2020-01,2020-01-09,0.216268742379749,
2020-01,2020-01-10,0.216268742379749,
2020-01,2020-01-13,0.216268742379749,
2020-01,2020-01-14,0.203830317009685,
2020-01,2020-01-15,0.203830317009685,
2020-01,2020-01-16,0.203830317009685,
2020-01,2020-01-17,0.203830317009685,
2020-01,2020-01-21,0.185796299210065,
2020-01,2020-01-22,0.185796299210065,
2020-01,2020-01-23,0.185796299210065,
2020-01,2020-01-24,0.185796299210065,
2020-01,2020-01-27,0.165508029185494,
2020-01,2020-01-28,0.165508029185494,
2020-01,2020-01-29,0.165508029185494,
2020-01,2020-01-30,0.165508029185494,
2020-01,2020-01-31,0.165508029185494,
2020-01,2020-02-03,0.165508029185494,
2020-01,2020-02-04,0.165508029185494,
2020-01,2020-02-05,0.165508029185494,
2020-01,2020-02-06,0.165508029185494,
2020-01,2020-02-07,0.165952033920822,
2020-01,2020-02-10,0.165952033920822,
2020-02,2020-02-03,-0.0691845786089159,
2020-02,2020-02-04,-0.0141572306114053,
2020-02,2020-02-05,-0.0141572306114053,
2020-02,2020-02-06,-0.0141572306114053,
2020-02,2020-02-07,-0.0141572306114053,
2020-02,2020-02-10,-0.0141572306114053,
2020-02,2020-02-11,0.0459619585153066,
2020-02,2020-02-12,0.0459619585153066,
2020-02,2020-02-13,0.0530688136021168,
2020-02,2020-02-14,0.0530688136021168,
2020-02,2020-02-18,0.0490702040067534,
2020-02,2020-02-19,0.0490702040067534,
2020-02,2020-02-20,0.0490702040067534,
2020-02,2020-02-21,0.0490702040067534,
2020-02,2020-02-24,0.0576386531396749,
2020-02,2020-02-25,0.0576386531396749,
2020-02,2020-02-26,0.0576386531396749,
2020-02,2020-02-27,0.0576386531396749,
2020-02,2020-02-28,0.0576386531396749,
2020-02,2020-03-02,0.0576386531396749,
2020-02,2020-03-03,0.0576386531396749,
2020-02,2020-03-04,0.0576386531396749,
2020-02,2020-03-05,0.0576386531396749,
2020-02,2020-03-06,0.0576386531396749,
2020-03,2020-03-02,-0.0862065271732493,
2020-03,2020-03-03,0.028628711154606,
2020-03,2020-03-04,0.028628711154606,
2020-03,2020-03-05,0.028628711154606,
2020-03,2020-03-06,0.028628711154606,
2020-03,2020-03-09,0.028628711154606,
2020-03,2020-03-10,0.00128343195140881,
2020-03,2020-03-11,-0.00386467185266398,
2020-03,2020-03-12,-0.00386467185266398,
2020-03,2020-03-13,-0.00386467185266398,
2020-03,2020-03-16,-0.0637948282693098,
2020-03,2020-03-17,-0.0637948282693098,
2020-03,2020-03-18,-0.0637948282693098,
2020-03,2020-03-19,-0.0637948282693098,
2020-03,2020-03-20,-0.0637948282693098,
2020-03,2020-03-23,-0.132026121216639,
2020-03,2020-03-24,-0.132026121216639,
2020-03,2020-03-25,-0.132026121216639,
2020-03,2020-03-26,-0.132026121216639,
2020-03,2020-03-27,-0.132026121216639,
2020-03,2020-03-30,-0.200662347653271,
2020-03,2020-03-31,-0.200662347653271,
2020-03,2020-04-01,-0.200662347653271,
2020-03,2020-04-02,-0.200662347653271,
2020-03,2020-04-03,-0.200662347653271,
2020-03,2020-04-06,-0.200662347653271,
2020-03,2020-04-07,-0.200662347653271,
2020-04,2020-04-01,-0.275018864326885,
2020-04,2020-04-02,-0.312537064588733,
2020-04,2020-04-03,-0.247140757187873,
2020-04,2020-04-06,-0.186781615562909,
2020-04,2020-04-07,-0.164939422586394,
2020-04,2020-04-08,-0.387828661122662,
2020-04,2020-04-09,-0.387828661122662,
2020-04,2020-04-10,-0.468179768256775,
2020-04,2020-04-13,-0.52110614208656,
2020-04,2020-04-14,-0.52110614208656,
2020-04,2020-04-15,-0.52110614208656,
2020-04,2020-04-16,-0.52110614208656,
2020-04,2020-04-17,-0.52110614208656,
2020-04,2020-04-20,-0.559123678217813,
2020-04,2020-04-21,-0.559123678217813,
2020-04,2020-04-22,-0.559123678217813,
2020-04,2020-04-23,-0.559123678217813,
2020-04,2020-04-24,-0.559123678217813,
2020-04,2020-04-27,-0.593041283981971,
2020-04,2020-04-28,-0.593041283981971,
2020-04,2020-04-29,-0.593041283981971,
2020-04,2020-04-30,-0.593041283981971,
2020-04,2020-05-01,-0.593041283981971,
2020-04,2020-05-04,-0.593041283981971,
2020-04,2020-05-05,-0.593041283981971,
2020-04,2020-05-06,-0.593041283981971,
2020-04,2020-05-07,-0.593041283981971,
2020-05,2020-05-01,0.0331857062850048,
2020-05,2020-05-04,0.0410048513171371,
2020-05,2020-05-05,-0.0505170995825512,
2020-05,2020-05-06,-0.0505170995825512,
2020-05,2020-05-07,-0.0505170995825512,
2020-05,2020-05-08,-0.0505170995825512,
2020-05,2020-05-11,-0.0505170995825512,
2020-05,2020-05-12,-0.0155311719994642,
2020-05,2020-05-13,-0.0155311719994642,
2020-05,2020-05-14,-0.0155311719994642,
2020-05,2020-05-15,-0.0155311719994642,
2020-05,2020-05-18,0.0206404309669693,
2020-05,2020-05-19,0.0206404309669693,
2020-05,2020-05-20,0.0206404309669693,
2020-05,2020-05-21,0.0206404309669693,
2020-05,2020-05-22,0.0206404309669693,
2020-05,2020-05-26,0.0768016039938002,
2020-05,2020-05-27,0.0768016039938002,
2020-05,2020-05-28,0.0768016039938002,
2020-05,2020-05-29,0.0768016039938002,
2020-05,2020-06-01,0.0768016039938002,
2020-05,2020-06-02,0.0768016039938002,
2020-05,2020-06-03,0.0768016039938002,
2020-05,2020-06-04,0.0768016039938002,
2020-05,2020-06-05,0.0768016039938002,
2020-06,2020-06-01,0.469348158367358,
2020-06,2020-06-02,0.41743622543454,
2020-06,2020-06-03,0.41743622543454,
2020-06,2020-06-04,0.41743622543454,
2020-06,2020-06-05,0.41743622543454,
2020-06,2020-06-08,0.41743622543454,
2020-06,2020-06-09,0.472960017130156,
2020-06,2020-06-10,0.44282055647229,
2020-06,2020-06-11,0.44282055647229,
2020-06,2020-06-12,0.44282055647229,
2020-06,2020-06-15,0.497802090591049,
2020-06,2020-06-16,0.497802090591049,
2020-06,2020-06-17,0.497802090591049,
2020-06,2020-06-18,0.497802090591049,
2020-06,2020-06-19,0.497802090591049,
2020-06,2020-06-22,0.539263575336344,
2020-06,2020-06-23,0.539263575336344,
2020-06,2020-06-24,0.539263575336344,
2020-06,2020-06-25,0.539263575336344,
2020-06,2020-06-26,0.539263575336344,
2020-06,2020-06-29,0.58000399078172,
2020-06,2020-06-30,0.58000399078172,
2020-06,2020-07-01,0.58000399078172,
2020-06,2020-07-02,0.58000399078172,
2020-06,2020-07-03,0.58000399078172,
2020-06,2020-07-06,0.58000399078172,
2020-06,2020-07-07,0.58000399078172,
2020-06,2020-07-08,0.58000399078172,
2020-06,2020-07-09,0.58000399078172,
2020-07,2020-07-01,0.199506063729234,
2020-07,2020-07-02,0.223615942207757,
2020-07,2020-07-03,0.238440259380362,
2020-07,2020-07-06,0.242512873988221,
2020-07,2020-07-07,0.301959569856769,
2020-07,2020-07-08,0.301959569856769,
2020-07,2020-07-09,0.301959569856769,
2020-07,2020-07-10,0.301959569856769,
2020-07,2020-07-13,0.301959569856769,
2020-07,2020-07-14,0.291587746226915,
2020-07,2020-07-15,0.291587746226915,
2020-07,2020-07-16,0.291587746226915,
2020-07,2020-07-17,0.291587746226915,
2020-07,2020-07-20,0.292082483370359,
2020-07,2020-07-21,0.292082483370359,
2020-07,2020-07-22,0.292082483370359,
2020-07,2020-07-23,0.292082483370359,
2020-07,2020-07-24,0.292082483370359,
2020-07,2020-07-27,0.288619323366245,
2020-07,2020-07-28,0.288619323366245,
2020-07,2020-07-29,0.288619323366245,
2020-07,2020-07-30,0.288619323366245,
2020-07,2020-07-31,0.288619323366245,
2020-07,2020-08-03,0.288619323366245,
2020-07,2020-08-04,0.288619323366245,
2020-07,2020-08-05,0.288619323366245,
2020-07,2020-08-06,0.288619323366245,
2020-07,2020-08-07,0.288619323366245,
2020-08,2020-08-03,0.197979521037791,
2020-08,2020-08-04,0.186383067645692,
2020-08,2020-08-05,0.186383067645692,
2020-08,2020-08-06,0.186383067645692,
2020-08,2020-08-07,0.186383067645692,
2020-08,2020-08-10,0.186383067645692,
2020-08,2020-08-11,0.179296480675501,
2020-08,2020-08-12,0.198573255305018,
2020-08,2020-08-13,0.198573255305018,
2020-08,2020-08-14,0.198573255305018,
2020-08,2020-08-17,0.196251147780451,
2020-08,2020-08-18,0.196251147780451,
2020-08,2020-08-19,0.196251147780451,
2020-08,2020-08-20,0.196251147780451,
2020-08,2020-08-21,0.196251147780451,
2020-08,2020-08-24,0.200663152077128,
2020-08,2020-08-25,0.200663152077128,
2020-08,2020-08-26,0.200663152077128,
2020-08,2020-08-27,0.200663152077128,
2020-08,2020-08-28,0.200663152077128,
2020-08,2020-08-31,0.214177817870108,
2020-08,2020-09-01,0.214177817870108,
2020-08,2020-09-02,0.214177817870108,
2020-08,2020-09-03,0.214177817870108,
2020-08,2020-09-04,0.214177817870108,
2020-08,2020-09-08,0.214177817870108,
2020-09,2020-09-01,0.136100310926637,
2020-09,2020-09-02,0.140345234690849,
2020-09,2020-09-03,0.121243077751894,
2020-09,2020-09-04,0.113083390960687,
2020-09,2020-09-08,0.0870289922123449,
2020-09,2020-09-09,0.153570685403738,
2020-09,2020-09-10,0.153570685403738,
2020-09,2020-09-11,0.165111907025936,
2020-09,2020-09-14,0.145723601333817,
2020-09,2020-09-15,0.145723601333817,
2020-09,2020-09-16,0.145723601333817,
2020-09,2020-09-17,0.145723601333817,
2020-09,2020-09-18,0.145723601333817,
2020-09,2020-09-21,0.132336437879734,
2020-09,2020-09-22,0.132336437879734,
2020-09,2020-09-23,0.132336437879734,
2020-09,2020-09-24,0.132336437879734,
2020-09,2020-09-25,0.132336437879734,
2020-09,2020-09-28,0.125642856152693,
2020-09,2020-09-29,0.125642856152693,
2020-09,2020-09-30,0.125642856152693,
2020-09,2020-10-01,0.125642856152693,
2020-09,2020-10-02,0.125642856152693,
2020-09,2020-10-05,0.125642856152693,
2020-09,2020-10-06,0.125642856152693,
2020-09,2020-10-07,0.125642856152693,
2020-10,2020-10-01,0.147823006267016,
2020-10,2020-10-02,0.0894576806631983,
2020-10,2020-10-05,0.154918078803442,
2020-10,2020-10-06,0.154918078803442,
2020-10,2020-10-07,0.154918078803442,
2020-10,2020-10-08,0.154918078803442,
2020-10,2020-10-09,0.157633098968719,
2020-10,2020-10-13,0.154183875332269,
2020-10,2020-10-14,0.154183875332269,
2020-10,2020-10-15,0.154183875332269,
2020-10,2020-10-16,0.1452158938775,
2020-10,2020-10-19,0.1452158938775,
2020-10,2020-10-20,0.1452158938775,
2020-10,2020-10-21,0.1452158938775,
2020-10,2020-10-22,0.1452158938775,
2020-10,2020-10-23,0.138662368968245,
2020-10,2020-10-26,0.138662368968245,
2020-10,2020-10-27,0.138662368968245,
2020-10,2020-10-28,0.138662368968245,
2020-10,2020-10-29,0.138662368968245,
2020-10,2020-10-30,0.138662368968245,
2020-10,2020-11-02,0.138662368968245,
2020-10,2020-11-03,0.138662368968245,
2020-10,2020-11-04,0.138662368968245,
2020-10,2020-11-05,0.138662368968245,
2020-11,2020-11-02,0.100154974130023,
2020-11,2020-11-03,0.161695308885237,
2020-11,2020-11-04,0.161695308885237,
2020-11,2020-11-05,0.161695308885237,
2020-11,2020-11-06,0.161695308885237,
2020-11,2020-11-09,0.161695308885237,
2020-11,2020-11-10,0.150533831380556,
2020-11,2020-11-12,0.143193555458525,
2020-11,2020-11-13,0.143193555458525,
2020-11,2020-11-16,0.143193555458525,
2020-11,2020-11-17,0.145981913874125,
2020-11,2020-11-18,0.145981913874125,
2020-11,2020-11-19,0.145981913874125,
2020-11,2020-11-20,0.145981913874125,
2020-11,2020-11-23,0.144587734666325,
2020-11,2020-11-24,0.144587734666325,
2020-11,2020-11-25,0.144587734666325,
2020-11,2020-11-27,0.148491436448164,
2020-11,2020-11-30,0.148491436448164,
2020-11,2020-12-01,0.148491436448164,
2020-11,2020-12-02,0.148491436448164,
2020-11,2020-12-03,0.148491436448164,
2020-11,2020-12-04,0.148491436448164,
2020-11,2020-12-07,0.148491436448164,
2020-12,2020-12-01,0.432872549876559,
2020-12,2020-12-02,0.417529214739108,
2020-12,2020-12-03,0.428385348091078,
2020-12,2020-12-04,0.43769749803299,
2020-12,2020-12-07,0.444380051229647,
2020-12,2020-12-08,0.336822811645116,
2020-12,2020-12-09,0.336822811645116,
2020-12,2020-12-10,0.339119819031123,
2020-12,2020-12-11,0.339119819031123,
2020-12,2020-12-14,0.339817413377145,
2020-12,2020-12-15,0.339817413377145,
2020-12,2020-12-16,0.339817413377145,
2020-12,2020-12-17,0.339817413377145,
2020-12,2020-12-18,0.339817413377145,
2020-12,2020-12-21,0.339817413377145,
2020-12,2020-12-22,0.369813970256094,
2020-12,2020-12-23,0.369813970256094,
2020-12,2020-12-24,0.391439394982779,
2020-12,2020-12-28,0.391439394982779,
2020-12,2020-12-29,0.391439394982779,
2020-12,2020-12-30,0.391439394982779,
2020-12,2020-12-31,0.391439394982779,
2020-12,2021-01-04,0.391439394982779,
2020-12,2021-01-05,0.391439394982779,
2020-12,2021-01-06,0.391439394982779,
2020-12,2021-01-07,0.391439394982779,
2020-12,2021-01-08,0.391439394982779,
2021-01,2021-01-04,0.22551320659012,
2021-01,2021-01-05,0.191219675778791,
2021-01,2021-01-06,0.191219675778791,
2021-01,2021-01-07,0.191219675778791,
2021-01,2021-01-08,0.191219675778791,
2021-01,2021-01-11,0.191219675778791,
2021-01,2021-01-12,0.236245320113986,
2021-01,2021-01-13,0.234781714607865,
2021-01,2021-01-14,0.234781714607865,
2021-01,2021-01-15,0.234781714607865,
2021-01,2021-01-19,0.278620026512255,
2021-01,2021-01-20,0.278620026512255,
2021-01,2021-01-21,0.278620026512255,
2021-01,2021-01-22,0.278620026512255,
2021-01,2021-01-25,0.305410106009382,
2021-01,2021-01-26,0.305410106009382,
2021-01,2021-01-27,0.305410106009382,
2021-01,2021-01-28,0.305410106009382,
2021-01,2021-01-29,0.305410106009382,
2021-01,2021-02-01,0.305410106009382,
2021-01,2021-02-02,0.305410106009382,
2021-01,2021-02-03,0.305410106009382,
2021-01,2021-02-04,0.305410106009382,
2021-01,2021-02-05,0.349056443112153,
2021-02,2021-02-01,0.192257527800245,
2021-02,2021-02-02,0.253668620981354,
2021-02,2021-02-03,0.253668620981354,
2021-02,2021-02-04,0.253668620981354,
2021-02,2021-02-05,0.253668620981354,
2021-02,2021-02-08,0.253668620981354,
2021-02,2021-02-09,0.269204628339678,
2021-02,2021-02-10,0.26066471561017,
2021-02,2021-02-11,0.26066471561017,
2021-02,2021-02-12,0.26066471561017,
2021-02,2021-02-16,0.290237525030493,
2021-02,2021-02-17,0.290237525030493,
2021-02,2021-02-18,0.290237525030493,
2021-02,2021-02-19,0.290237525030493,
2021-02,2021-02-22,0.348049032167968,
2021-02,2021-02-23,0.348049032167968,
2021-02,2021-02-24,0.348049032167968,
2021-02,2021-02-25,0.348049032167968,
2021-02,2021-02-26,0.348049032167968,
2021-02,2021-03-01,0.348049032167968,
2021-02,2021-03-02,0.348049032167968,
2021-02,2021-03-03,0.348049032167968,
2021-02,2021-03-04,0.348049032167968,
2021-02,2021-03-05,0.348049032167968,
2021-03,2021-03-01,0.140092341332828,
2021-03,2021-03-02,0.319599104576723,
2021-03,2021-03-03,0.319599104576723,
2021-03,2021-03-04,0.319599104576723,
2021-03,2021-03-05,0.319599104576723,
2021-03,2021-03-08,0.319599104576723,
2021-03,2021-03-09,0.357666734036674,
2021-03,2021-03-10,0.357762008668156,
2021-03,2021-03-11,0.357762008668156,
2021-03,2021-03-12,0.357762008668156,
2021-03,2021-03-15,0.405291658882443,
2021-03,2021-03-16,0.405291658882443,
2021-03,2021-03-17,0.405291658882443,
2021-03,2021-03-18,0.405291658882443,
2021-03,2021-03-19,0.405291658882443,
2021-03,2021-03-22,0.433453500088704,
2021-03,2021-03-23,0.433453500088704,
2021-03,2021-03-24,0.433453500088704,
2021-03,2021-03-25,0.433453500088704,
2021-03,2021-03-26,0.433453500088704,
2021-03,2021-03-29,0.447084249995973,
2021-03,2021-03-30,0.447084249995973,
2021-03,2021-03-31,0.447084249995973,
2021-03,2021-04-01,0.447084249995973,
2021-03,2021-04-02,0.447084249995973,
2021-03,2021-04-05,0.447084249995973,
2021-03,2021-04-06,0.447084249995973,
2021-03,2021-04-07,0.447084249995973,
2021-03,2021-04-08,0.447084249995973,
2021-04,2021-04-01,-0.13266564138209,
2021-04,2021-04-02,-0.125544442059957,
2021-04,2021-04-05,-0.107741443754623,
2021-04,2021-04-06,0.0739004749578786,
2021-04,2021-04-07,0.0739004749578786,
2021-04,2021-04-08,0.0739004749578786,
2021-04,2021-04-09,0.0739004749578786,
2021-04,2021-04-12,0.0739004749578786,
2021-04,2021-04-13,0.0796215812205227,
2021-04,2021-04-14,0.0796215812205227,
2021-04,2021-04-15,0.0796215812205227,
2021-04,2021-04-16,0.0796215812205227,
2021-04,2021-04-19,0.0807418330444916,
2021-04,2021-04-20,0.0807418330444916,
2021-04,2021-04-21,0.0807418330444916,
2021-04,2021-04-22,0.0807418330444916,
2021-04,2021-04-23,0.0807418330444916,
2021-04,2021-04-26,0.0860630292083403,
2021-04,2021-04-27,0.0860630292083403,
2021-04,2021-04-28,0.0860630292083403,
2021-04,2021-04-29,0.0860630292083403,
2021-04,2021-04-30,0.0860630292083403,
2021-04,2021-05-03,0.0860630292083403,
2021-04,2021-05-04,0.0860630292083403,
2021-04,2021-05-05,0.0860630292083403,
2021-04,2021-05-06,0.0860630292083403,
2021-04,2021-05-07,0.0860630292083403,
2021-05,2021-05-03,-0.0584907705341509,
2021-05,2021-05-04,0.0461042260486181,
2021-05,2021-05-05,0.0461042260486181,
2021-05,2021-05-06,0.0461042260486181,
2021-05,2021-05-07,0.0461042260486181,
2021-05,2021-05-10,0.0461042260486181,
2021-05,2021-05-11,0.0846459812787328,
2021-05,2021-05-12,0.144805196415975,
2021-05,2021-05-13,0.144805196415975,
2021-05,2021-05-14,0.144805196415975,
2021-05,2021-05-17,0.180874066604869,
2021-05,2021-05-18,0.180874066604869,
2021-05,2021-05-19,0.180874066604869,
2021-05,2021-05-20,0.180874066604869,
2021-05,2021-05-21,0.180874066604869,
2021-05,2021-05-24,0.197317228014512,
2021-05,2021-05-25,0.197317228014512,
2021-05,2021-05-26,0.197317228014512,
2021-05,2021-05-27,0.197317228014512,
2021-05,2021-05-28,0.197317228014512,
2021-05,2021-06-01,0.208668313632782,
2021-05,2021-06-02,0.208668313632782,
2021-05,2021-06-03,0.208668313632782,
2021-05,2021-06-04,0.208668313632782,
2021-05,2021-06-07,0.208668313632782,
2021-06,2021-06-01,0.171347854089167,
2021-06,2021-06-02,0.190260304191393,
2021-06,2021-06-03,0.199277887923353,
2021-06,2021-06-04,0.201247245290103,
2021-06,2021-06-07,0.205393260799051,
2021-06,2021-06-08,0.295727466176264,
2021-06,2021-06-09,0.295727466176264,
2021-06,2021-06-10,0.333184195816543,
2021-06,2021-06-11,0.333184195816543,
2021-06,2021-06-14,0.349858175423158,
2021-06,2021-06-15,0.349858175423158,
2021-06,2021-06-16,0.349858175423158,
2021-06,2021-06-17,0.349858175423158,
2021-06,2021-06-18,0.349858175423158,
2021-06,2021-06-21,0.352721384042475,
2021-06,2021-06-22,0.352721384042475,
2021-06,2021-06-23,0.352721384042475,
2021-06,2021-06-24,0.352721384042475,
2021-06,2021-06-25,0.352721384042475,
2021-06,2021-06-28,0.362237342100795,
2021-06,2021-06-29,0.362237342100795,
2021-06,2021-06-30,0.362237342100795,
2021-06,2021-07-01,0.362237342100795,
2021-06,2021-07-02,0.362237342100795,
2021-06,2021-07-06,0.362237342100795,
2021-06,2021-07-07,0.362237342100795,
2021-06,2021-07-08,0.362237342100795,
2021-07,2021-07-01,0.216556340450065,
2021-07,2021-07-02,0.236982477325949,
2021-07,2021-07-06,0.252319273700771,
2021-07,2021-07-07,0.328705484045787,
2021-07,2021-07-08,0.328705484045787,
2021-07,2021-07-09,0.328705484045787,
2021-07,2021-07-12,0.328705484045787,
2021-07,2021-07-13,0.383320315604575,
2021-07,2021-07-14,0.383320315604575,
2021-07,2021-07-15,0.383320315604575,
2021-07,2021-07-16,0.383320315604575,
2021-07,2021-07-19,0.391434902919012,
2021-07,2021-07-20,0.391434902919012,
2021-07,2021-07-21,0.391434902919012,
2021-07,2021-07-22,0.391434902919012,
2021-07,2021-07-23,0.391434902919012,
2021-07,2021-07-26,0.391912231584567,
2021-07,2021-07-27,0.391912231584567,
2021-07,2021-07-28,0.391912231584567,
2021-07,2021-07-29,0.391912231584567,
2021-07,2021-07-30,0.391912231584567,
2021-07,2021-08-02,0.391912231584567,
2021-07,2021-08-03,0.391912231584567,
2021-07,2021-08-04,0.391912231584567,
2021-07,2021-08-05,0.391912231584567,
2021-07,2021-08-06,0.391912231584567,
2021-08,2021-08-02,0.318465467009441,
2021-08,2021-08-03,0.400827642922697,
2021-08,2021-08-04,0.400827642922697,
2021-08,2021-08-05,0.400827642922697,
2021-08,2021-08-06,0.400827642922697,
2021-08,2021-08-09,0.400827642922697,
2021-08,2021-08-10,0.406891253647007,
2021-08,2021-08-11,0.411849261876315,
2021-08,2021-08-12,0.411849261876315,
2021-08,2021-08-13,0.411849261876315,
2021-08,2021-08-16,0.414846112776762,
2021-08,2021-08-17,0.414846112776762,
2021-08,2021-08-18,0.414846112776762,
2021-08,2021-08-19,0.414846112776762,
2021-08,2021-08-20,0.414846112776762,
2021-08,2021-08-23,0.409483326954909,
2021-08,2021-08-24,0.409483326954909,
2021-08,2021-08-25,0.409483326954909,
2021-08,2021-08-26,0.409483326954909,
2021-08,2021-08-27,0.409483326954909,
2021-08,2021-08-30,0.405130006699523,
2021-08,2021-08-31,0.405130006699523,
2021-08,2021-09-01,0.405130006699523,
2021-08,2021-09-02,0.405130006699523,
2021-08,2021-09-03,0.405130006699523,
2021-08,2021-09-07,0.405130006699523,
2021-08,2021-09-08,0.405130006699523,
2021-08,2021-09-09,0.405130006699523,
2021-09,2021-09-01,0.299032200509765,
2021-09,2021-09-02,0.297998252661613,
2021-09,2021-09-03,0.313404075599078,
2021-09,2021-09-07,0.314489720839638,
2021-09,2021-09-08,0.374980454174526,
2021-09,2021-09-09,0.374980454174526,
2021-09,2021-09-10,0.374980454174526,
2021-09,2021-09-13,0.374980454174526,
2021-09,2021-09-14,0.358033659353476,
2021-09,2021-09-15,0.358033659353476,
2021-09,2021-09-16,0.358033659353476,
2021-09,2021-09-17,0.358033659353476,
2021-09,2021-09-20,0.361939446061257,
2021-09,2021-09-21,0.361939446061257,
2021-09,2021-09-22,0.361939446061257,
2021-09,2021-09-23,0.361939446061257,
2021-09,2021-09-24,0.361939446061257,
2021-09,2021-09-27,0.361783214592945,
2021-09,2021-09-28,0.361783214592945,
2021-09,2021-09-29,0.361783214592945,
2021-09,2021-09-30,0.361783214592945,
2021-09,2021-10-01,0.361783214592945,
2021-09,2021-10-04,0.361783214592945,
